##Databases: Gene Ontology
##Statistical test method: hypergeometric test / Fisher's exact test
##FDR correction method: Benjamini and Hochberg

#Term	Database	ID	Input number	Background number	P-Value	Corrected P-Value	Input	Hyperlink

--------------------

#Term	Database	ID	Input number	Background number	P-Value	Corrected P-Value	Input	Hyperlink

--------------------

#Term	Database	ID	Input number	Background number	P-Value	Corrected P-Value	Input	Hyperlink
cytokinesis	Gene Ontology	GO:0000910	2	24	0.521259625635	0.857978095482	ENSG00000155816|ENSG00000137807	http://amigo.geneontology.org/amigo/term/GO:0000910
chromosome, telomeric region	Gene Ontology	GO:0000781	2	24	0.521259625635	0.857978095482	ENSG00000158406|ENSG00000073111	http://amigo.geneontology.org/amigo/term/GO:0000781
regulation of neuron apoptotic process	Gene Ontology	GO:0043523	2	24	0.521259625635	0.857978095482	ENSG00000107831|ENSG00000006016	http://amigo.geneontology.org/amigo/term/GO:0043523
synapse assembly	Gene Ontology	GO:0007416	2	24	0.521259625635	0.857978095482	ENSG00000154342|ENSG00000121753	http://amigo.geneontology.org/amigo/term/GO:0007416
meiotic cell cycle process	Gene Ontology	GO:1903046	2	24	0.521259625635	0.857978095482	ENSG00000100206|ENSG00000161609	http://amigo.geneontology.org/amigo/term/GO:1903046
muscle cell proliferation	Gene Ontology	GO:0033002	2	24	0.521259625635	0.857978095482	ENSG00000183072|ENSG00000082482	http://amigo.geneontology.org/amigo/term/GO:0033002
response to organophosphorus	Gene Ontology	GO:0046683	2	24	0.521259625635	0.857978095482	ENSG00000099822|ENSG00000137857	http://amigo.geneontology.org/amigo/term/GO:0046683
fibroblast growth factor receptor signaling pathway	Gene Ontology	GO:0008543	2	24	0.521259625635	0.857978095482	ENSG00000186895|ENSG00000138675	http://amigo.geneontology.org/amigo/term/GO:0008543
regulation of cell cycle G1/S phase transition	Gene Ontology	GO:1902806	2	24	0.521259625635	0.857978095482	ENSG00000093009|ENSG00000101412	http://amigo.geneontology.org/amigo/term/GO:1902806
organic cyclic compound binding	Gene Ontology	GO:0097159	60	847	0.523558747986	0.857978095482	ENSG00000121621|ENSG00000183036|ENSG00000006071|ENSG00000106006|ENSG00000187166|ENSG00000073067|ENSG00000197757|ENSG00000136750|ENSG00000278023|ENSG00000188613|ENSG00000154920|ENSG00000198914|ENSG00000273706|ENSG00000128645|ENSG00000006377|ENSG00000157064|ENSG00000007968|ENSG00000132932|ENSG00000134323|ENSG00000105880|ENSG00000204335|ENSG00000269791|ENSG00000170166|ENSG00000183434|ENSG00000116132|ENSG00000133454|ENSG00000159556|ENSG00000102021|ENSG00000157613|ENSG00000121075|ENSG00000170950|ENSG00000274588|ENSG00000148773|ENSG00000180806|ENSG00000077009|ENSG00000196747|ENSG00000138136|ENSG00000268447|ENSG00000137203|ENSG00000144355|ENSG00000162992|ENSG00000231274|ENSG00000229676|ENSG00000119969|ENSG00000119614|ENSG00000077935|ENSG00000112984|ENSG00000115297|ENSG00000169213|ENSG00000112742|ENSG00000185666|ENSG00000016082|ENSG00000153266|ENSG00000237289|ENSG00000101412|ENSG00000125888|ENSG00000169297|ENSG00000269067|ENSG00000188620|ENSG00000170689	http://amigo.geneontology.org/amigo/term/GO:0097159
intrinsic apoptotic signaling pathway	Gene Ontology	GO:0097193	4	53	0.52702918064	0.857978095482	ENSG00000133317|ENSG00000115263|ENSG00000101412|ENSG00000151789	http://amigo.geneontology.org/amigo/term/GO:0097193
neuron death	Gene Ontology	GO:0070997	4	53	0.52702918064	0.857978095482	ENSG00000134640|ENSG00000164418|ENSG00000137203|ENSG00000016082	http://amigo.geneontology.org/amigo/term/GO:0070997
Wnt signaling pathway	Gene Ontology	GO:0016055	7	96	0.527916091689	0.857978095482	ENSG00000167941|ENSG00000105880|ENSG00000183072|ENSG00000138795|ENSG00000170689|ENSG00000164093|ENSG00000116035	http://amigo.geneontology.org/amigo/term/GO:0016055
protein-containing complex	Gene Ontology	GO:0032991	45	636	0.528931185822	0.857978095482	ENSG00000137270|ENSG00000164362|ENSG00000280969|ENSG00000186439|ENSG00000006071|ENSG00000117399|ENSG00000165891|ENSG00000121743|ENSG00000198216|ENSG00000177551|ENSG00000112984|ENSG00000163554|ENSG00000130595|ENSG00000277586|ENSG00000144045|ENSG00000118245|ENSG00000184357|ENSG00000187715|ENSG00000131747|ENSG00000142319|ENSG00000182963|ENSG00000102287|ENSG00000101057|ENSG00000074211|ENSG00000166049|ENSG00000089685|ENSG00000253293|ENSG00000075891|ENSG00000213931|ENSG00000184709|ENSG00000196890|ENSG00000135355|ENSG00000101003|ENSG00000065328|ENSG00000149948|ENSG00000142748|ENSG00000166866|ENSG00000149305|ENSG00000180318|ENSG00000129354|ENSG00000069011|ENSG00000105173|ENSG00000169436|ENSG00000170788|ENSG00000129173	http://amigo.geneontology.org/amigo/term/GO:0032991
animal organ formation	Gene Ontology	GO:0048645	1	10	0.529477083065	0.857978095482	ENSG00000016082	http://amigo.geneontology.org/amigo/term/GO:0048645
positive regulation of actin filament polymerization	Gene Ontology	GO:0030838	1	10	0.529477083065	0.857978095482	ENSG00000006606	http://amigo.geneontology.org/amigo/term/GO:0030838
determination of heart left/right asymmetry	Gene Ontology	GO:0061371	1	10	0.529477083065	0.857978095482	ENSG00000154342	http://amigo.geneontology.org/amigo/term/GO:0061371
endoderm formation	Gene Ontology	GO:0001706	1	10	0.529477083065	0.857978095482	ENSG00000114270	http://amigo.geneontology.org/amigo/term/GO:0001706
multicellular organismal water homeostasis	Gene Ontology	GO:0050891	1	10	0.529477083065	0.857978095482	ENSG00000155897	http://amigo.geneontology.org/amigo/term/GO:0050891
sarcoplasmic reticulum membrane	Gene Ontology	GO:0033017	1	10	0.529477083065	0.857978095482	ENSG00000170290	http://amigo.geneontology.org/amigo/term/GO:0033017
regulation of nucleocytoplasmic transport	Gene Ontology	GO:0046822	1	10	0.529477083065	0.857978095482	ENSG00000166869	http://amigo.geneontology.org/amigo/term/GO:0046822
bone remodeling	Gene Ontology	GO:0046849	1	10	0.529477083065	0.857978095482	ENSG00000110680	http://amigo.geneontology.org/amigo/term/GO:0046849
mononuclear cell migration	Gene Ontology	GO:0071674	1	10	0.529477083065	0.857978095482	ENSG00000006606	http://amigo.geneontology.org/amigo/term/GO:0071674
interleukin-1 beta production	Gene Ontology	GO:0032611	1	10	0.529477083065	0.857978095482	ENSG00000016082	http://amigo.geneontology.org/amigo/term/GO:0032611
artery development	Gene Ontology	GO:0060840	1	10	0.529477083065	0.857978095482	ENSG00000116132	http://amigo.geneontology.org/amigo/term/GO:0060840
response to zinc ion	Gene Ontology	GO:0010043	1	10	0.529477083065	0.857978095482	ENSG00000115194	http://amigo.geneontology.org/amigo/term/GO:0010043
positive regulation of calcium ion transport into cytosol	Gene Ontology	GO:0010524	1	10	0.529477083065	0.857978095482	ENSG00000154096	http://amigo.geneontology.org/amigo/term/GO:0010524
reactive nitrogen species metabolic process	Gene Ontology	GO:2001057	1	10	0.529477083065	0.857978095482	ENSG00000180772	http://amigo.geneontology.org/amigo/term/GO:2001057
nuclear nucleosome	Gene Ontology	GO:0000788	1	10	0.529477083065	0.857978095482	ENSG00000197153	http://amigo.geneontology.org/amigo/term/GO:0000788
positive regulation of insulin secretion	Gene Ontology	GO:0032024	1	10	0.529477083065	0.857978095482	ENSG00000185002	http://amigo.geneontology.org/amigo/term/GO:0032024
membrane depolarization	Gene Ontology	GO:0051899	1	10	0.529477083065	0.857978095482	ENSG00000183873	http://amigo.geneontology.org/amigo/term/GO:0051899
collagen catabolic process	Gene Ontology	GO:0030574	1	10	0.529477083065	0.857978095482	ENSG00000137745	http://amigo.geneontology.org/amigo/term/GO:0030574
maintenance of protein location in cell	Gene Ontology	GO:0032507	1	10	0.529477083065	0.857978095482	ENSG00000185615	http://amigo.geneontology.org/amigo/term/GO:0032507
negative regulation of reactive oxygen species metabolic process	Gene Ontology	GO:2000378	1	10	0.529477083065	0.857978095482	ENSG00000137203	http://amigo.geneontology.org/amigo/term/GO:2000378
cellular response to nutrient	Gene Ontology	GO:0031670	1	10	0.529477083065	0.857978095482	ENSG00000174697	http://amigo.geneontology.org/amigo/term/GO:0031670
body fluid secretion	Gene Ontology	GO:0007589	1	10	0.529477083065	0.857978095482	ENSG00000126562	http://amigo.geneontology.org/amigo/term/GO:0007589
positive regulation of synapse assembly	Gene Ontology	GO:0051965	1	10	0.529477083065	0.857978095482	ENSG00000178235	http://amigo.geneontology.org/amigo/term/GO:0051965
chondroitin sulfate metabolic process	Gene Ontology	GO:0030204	1	10	0.529477083065	0.857978095482	ENSG00000114646	http://amigo.geneontology.org/amigo/term/GO:0030204
actin filament	Gene Ontology	GO:0005884	1	10	0.529477083065	0.857978095482	ENSG00000101311	http://amigo.geneontology.org/amigo/term/GO:0005884
artery morphogenesis	Gene Ontology	GO:0048844	1	10	0.529477083065	0.857978095482	ENSG00000104313	http://amigo.geneontology.org/amigo/term/GO:0048844
primary neural tube formation	Gene Ontology	GO:0014020	1	10	0.529477083065	0.857978095482	ENSG00000164932	http://amigo.geneontology.org/amigo/term/GO:0014020
negative regulation of reproductive process	Gene Ontology	GO:2000242	1	10	0.529477083065	0.857978095482	ENSG00000104899	http://amigo.geneontology.org/amigo/term/GO:2000242
metalloexopeptidase activity	Gene Ontology	GO:0008235	1	10	0.529477083065	0.857978095482	ENSG00000015413	http://amigo.geneontology.org/amigo/term/GO:0008235
neural nucleus development	Gene Ontology	GO:0048857	1	10	0.529477083065	0.857978095482	ENSG00000164093	http://amigo.geneontology.org/amigo/term/GO:0048857
regulation of megakaryocyte differentiation	Gene Ontology	GO:0045652	1	10	0.529477083065	0.857978095482	ENSG00000276966	http://amigo.geneontology.org/amigo/term/GO:0045652
regulation of leukocyte apoptotic process	Gene Ontology	GO:2000106	1	10	0.529477083065	0.857978095482	ENSG00000178999	http://amigo.geneontology.org/amigo/term/GO:2000106
P-body	Gene Ontology	GO:0000932	1	10	0.529477083065	0.857978095482	ENSG00000206557	http://amigo.geneontology.org/amigo/term/GO:0000932
regulation of response to oxidative stress	Gene Ontology	GO:1902882	1	10	0.529477083065	0.857978095482	ENSG00000185615	http://amigo.geneontology.org/amigo/term/GO:1902882
mast cell activation involved in immune response	Gene Ontology	GO:0002279	1	10	0.529477083065	0.857978095482	ENSG00000145920	http://amigo.geneontology.org/amigo/term/GO:0002279
ATPase-coupled ion transmembrane transporter activity	Gene Ontology	GO:0042625	1	10	0.529477083065	0.857978095482	ENSG00000115194	http://amigo.geneontology.org/amigo/term/GO:0042625
clathrin-coated vesicle membrane	Gene Ontology	GO:0030665	1	10	0.529477083065	0.857978095482	ENSG00000136750	http://amigo.geneontology.org/amigo/term/GO:0030665
ERAD pathway	Gene Ontology	GO:0036503	1	10	0.529477083065	0.857978095482	ENSG00000174672	http://amigo.geneontology.org/amigo/term/GO:0036503
cardiac septum development	Gene Ontology	GO:0003279	1	10	0.529477083065	0.857978095482	ENSG00000107831	http://amigo.geneontology.org/amigo/term/GO:0003279
methylated histone binding	Gene Ontology	GO:0035064	1	10	0.529477083065	0.857978095482	ENSG00000173894	http://amigo.geneontology.org/amigo/term/GO:0035064
cyclic purine nucleotide metabolic process	Gene Ontology	GO:0052652	1	10	0.529477083065	0.857978095482	ENSG00000145040	http://amigo.geneontology.org/amigo/term/GO:0052652
serine/threonine protein kinase complex	Gene Ontology	GO:1902554	1	10	0.529477083065	0.857978095482	ENSG00000180818	http://amigo.geneontology.org/amigo/term/GO:1902554
cardiac cell development	Gene Ontology	GO:0055006	1	10	0.529477083065	0.857978095482	ENSG00000164093	http://amigo.geneontology.org/amigo/term/GO:0055006
ovulation cycle process	Gene Ontology	GO:0022602	1	10	0.529477083065	0.857978095482	ENSG00000081051	http://amigo.geneontology.org/amigo/term/GO:0022602
embryonic pattern specification	Gene Ontology	GO:0009880	1	10	0.529477083065	0.857978095482	ENSG00000214513	http://amigo.geneontology.org/amigo/term/GO:0009880
digestive tract morphogenesis	Gene Ontology	GO:0048546	1	10	0.529477083065	0.857978095482	ENSG00000170577	http://amigo.geneontology.org/amigo/term/GO:0048546
single-stranded DNA binding	Gene Ontology	GO:0003697	1	10	0.529477083065	0.857978095482	ENSG00000109674	http://amigo.geneontology.org/amigo/term/GO:0003697
nucleoside bisphosphate biosynthetic process	Gene Ontology	GO:0033866	1	10	0.529477083065	0.857978095482	ENSG00000119915	http://amigo.geneontology.org/amigo/term/GO:0033866
peripheral nervous system development	Gene Ontology	GO:0007422	1	10	0.529477083065	0.857978095482	ENSG00000128710	http://amigo.geneontology.org/amigo/term/GO:0007422
negative regulation of receptor signaling pathway via JAK-STAT	Gene Ontology	GO:0046426	1	10	0.529477083065	0.857978095482	ENSG00000162992	http://amigo.geneontology.org/amigo/term/GO:0046426
hexose biosynthetic process	Gene Ontology	GO:0019319	1	10	0.529477083065	0.857978095482	ENSG00000082196	http://amigo.geneontology.org/amigo/term/GO:0019319
multi-organism behavior	Gene Ontology	GO:0051705	1	10	0.529477083065	0.857978095482	ENSG00000176884	http://amigo.geneontology.org/amigo/term/GO:0051705
mitochondrial respirasome	Gene Ontology	GO:0005746	1	10	0.529477083065	0.857978095482	ENSG00000170516	http://amigo.geneontology.org/amigo/term/GO:0005746
myosin complex	Gene Ontology	GO:0016459	1	10	0.529477083065	0.857978095482	ENSG00000133454	http://amigo.geneontology.org/amigo/term/GO:0016459
beta-catenin-TCF complex assembly	Gene Ontology	GO:1904837	1	10	0.529477083065	0.857978095482	ENSG00000164362	http://amigo.geneontology.org/amigo/term/GO:1904837
mechanoreceptor differentiation	Gene Ontology	GO:0042490	1	10	0.529477083065	0.857978095482	ENSG00000134323	http://amigo.geneontology.org/amigo/term/GO:0042490
regulation of humoral immune response	Gene Ontology	GO:0002920	1	10	0.529477083065	0.857978095482	ENSG00000096088	http://amigo.geneontology.org/amigo/term/GO:0002920
regulation of cellular macromolecule biosynthetic process	Gene Ontology	GO:2000112	44	622	0.529650343365	0.857978095482	ENSG00000107984|ENSG00000167513|ENSG00000170312|ENSG00000147869|ENSG00000221926|ENSG00000189299|ENSG00000164651|ENSG00000160678|ENSG00000125285|ENSG00000107807|ENSG00000145242|ENSG00000128645|ENSG00000165606|ENSG00000198028|ENSG00000118245|ENSG00000261787|ENSG00000183434|ENSG00000181092|ENSG00000101412|ENSG00000176679|ENSG00000089685|ENSG00000180318|ENSG00000139445|ENSG00000075388|ENSG00000203877|ENSG00000163217|ENSG00000182330|ENSG00000253293|ENSG00000140945|ENSG00000094804|ENSG00000128652|ENSG00000069482|ENSG00000115593|ENSG00000069812|ENSG00000126752|ENSG00000204510|ENSG00000117724|ENSG00000182759|ENSG00000126733|ENSG00000162624|ENSG00000176887|ENSG00000178860|ENSG00000101144|ENSG00000278677	http://amigo.geneontology.org/amigo/term/GO:2000112
positive regulation of biosynthetic process	Gene Ontology	GO:0009891	22	310	0.530728995298	0.858900910777	ENSG00000117650|ENSG00000052850|ENSG00000164778|ENSG00000138083|ENSG00000168779|ENSG00000197273|ENSG00000077522|ENSG00000157613|ENSG00000182968|ENSG00000101057|ENSG00000107165|ENSG00000105880|ENSG00000125820|ENSG00000160973|ENSG00000197299|ENSG00000166396|ENSG00000173253|ENSG00000167941|ENSG00000180318|ENSG00000176887|ENSG00000263761|ENSG00000137948	http://amigo.geneontology.org/amigo/term/GO:0009891
divalent inorganic cation transport	Gene Ontology	GO:0072511	6	82	0.531244234618	0.858900910777	ENSG00000187848|ENSG00000182389|ENSG00000170290|ENSG00000167210|ENSG00000135222|ENSG00000164756	http://amigo.geneontology.org/amigo/term/GO:0072511
negative regulation of cell cycle	Gene Ontology	GO:0045786	6	82	0.531244234618	0.858900910777	ENSG00000179593|ENSG00000146857|ENSG00000175793|ENSG00000093009|ENSG00000089685|ENSG00000122952	http://amigo.geneontology.org/amigo/term/GO:0045786
JNK cascade	Gene Ontology	GO:0007254	3	39	0.532718438197	0.858900910777	ENSG00000112559|ENSG00000162344|ENSG00000101197	http://amigo.geneontology.org/amigo/term/GO:0007254
regulation of cellular response to growth factor stimulus	Gene Ontology	GO:0090287	3	39	0.532718438197	0.858900910777	ENSG00000251493|ENSG00000263761|ENSG00000156535	http://amigo.geneontology.org/amigo/term/GO:0090287
stress-activated protein kinase signaling cascade	Gene Ontology	GO:0031098	3	39	0.532718438197	0.858900910777	ENSG00000164418|ENSG00000078900|ENSG00000008735	http://amigo.geneontology.org/amigo/term/GO:0031098
peptide binding	Gene Ontology	GO:0042277	3	39	0.532718438197	0.858900910777	ENSG00000162009|ENSG00000008735|ENSG00000104938	http://amigo.geneontology.org/amigo/term/GO:0042277
Ras guanyl-nucleotide exchange factor activity	Gene Ontology	GO:0005088	3	39	0.532718438197	0.858900910777	ENSG00000058335|ENSG00000138675|ENSG00000075388	http://amigo.geneontology.org/amigo/term/GO:0005088
negative regulation of proteolysis	Gene Ontology	GO:0045861	3	39	0.532718438197	0.858900910777	ENSG00000015413|ENSG00000170369|ENSG00000114270	http://amigo.geneontology.org/amigo/term/GO:0045861
cysteine-type peptidase activity	Gene Ontology	GO:0008234	5	68	0.535426608237	0.862368519461	ENSG00000154342|ENSG00000169855|ENSG00000137251|ENSG00000203697|ENSG00000152377	http://amigo.geneontology.org/amigo/term/GO:0008234
regulation of peptide secretion	Gene Ontology	GO:0002791	5	68	0.535426608237	0.862368519461	ENSG00000221926|ENSG00000159224|ENSG00000162992|ENSG00000145708|ENSG00000180772	http://amigo.geneontology.org/amigo/term/GO:0002791
plasma membrane	Gene Ontology	GO:0005886	51	723	0.536561373983	0.863746561448	ENSG00000121621|ENSG00000162763|ENSG00000054356|ENSG00000187323|ENSG00000121743|ENSG00000047617|ENSG00000113100|ENSG00000007306|ENSG00000080644|ENSG00000140015|ENSG00000138798|ENSG00000166589|ENSG00000183454|ENSG00000182389|ENSG00000173080|ENSG00000187714|ENSG00000160211|ENSG00000169347|ENSG00000112164|ENSG00000154162|ENSG00000112852|ENSG00000183783|ENSG00000169760|ENSG00000139915|ENSG00000136011|ENSG00000150394|ENSG00000162399|ENSG00000196119|ENSG00000171551|ENSG00000188162|ENSG00000198901|ENSG00000105376|ENSG00000085840|ENSG00000151834|ENSG00000115596|ENSG00000161800|ENSG00000113763|ENSG00000058335|ENSG00000079112|ENSG00000178773|ENSG00000151012|ENSG00000089356|ENSG00000154277|ENSG00000204019|ENSG00000180251|ENSG00000149654|ENSG00000107159|ENSG00000102854|ENSG00000183873|ENSG00000164796|ENSG00000181408	http://amigo.geneontology.org/amigo/term/GO:0005886
carbohydrate derivative biosynthetic process	Gene Ontology	GO:1901137	7	97	0.538309746954	0.86561609537	ENSG00000128242|ENSG00000164100|ENSG00000117983|ENSG00000147246|ENSG00000171004|ENSG00000140557|ENSG00000136542	http://amigo.geneontology.org/amigo/term/GO:1901137
